年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,GPS座標X,GPS座標
2016,8,19,15,20,臺南市,新市區,新和里,,民生路,,,,,,,,,49號,,,,,,120.29037,23.0788
2016,8,19,11,50,臺南市,新市區,新和里,,中正路,,,,,,勝利街,,,,臺19甲線,30,700,北,外側,120.29175,23.07672
2016,8,19,7,45,臺南市,善化區,文昌里,,文昌路,,,,2016-01-19T00:00:00,,,,,,,,,,,120.29199,23.12948
2016,8,19,7,49,臺南市,新市區,新和里,,中正路,,,,,,,,,與仁愛街口,臺19甲線,31,500,南,外側,120.29225,23.07046
2016,8,19,5,58,臺南市,善化區,文昌里,,大信路,,,,,,文昌路,,,,,,,,,120.29267,23.12968
2016,8,19,12,55,臺南市,善化區,光文里,,公園路,,,,,,中山路,,,,,,,,,120.29505,23.13206
2016,8,19,16,0,臺南市,新市區,新市里,,中興街,,,,,,,,,與光華街路口,,,,,,120.29515,23.07886
2016,8,19,15,20,臺南市,新市區,新市里,,中興街,,,,,,,,,2號,,,,,,120.29549,23.07908
2016,8,19,13,58,臺南市,新市區,新市里,,光華街,,,,,,,,,與光華街214巷,,,,,,120.29562,23.07722
2016,8,19,7,32,臺南市,新市區,大營里,,,,,,130-4,,,,,,臺1線,318,0,北,外側,120.3092,23.09222
2016,8,19,9,39,臺南市,柳營區,光 福里,,柳營路,二,,,,,,,,596巷口,,,,,,120.31235,23.28689
2016,8,19,9,20,臺南市,新營區,延平里,,新進路,二,,,22,,,,,,,,,,,120.31305,23.30063
2016,8,19,16,50,臺南市,官田區,隆本里,,中山路,一,,,220,,,,,,,,,,,120.31329,23.19292
2016,8,19,22,9,臺南市,新營區,,,延平路,,,,22,,,,,,,,,,,120.31364,23.30183
2016,8,19,23,40,臺南市,新營區,民權里,,武昌街,,,,36,,,,,,,,,,,120.31398,23.30603
2016,8,19,14,10,臺南市,新營區,新東里,,長榮路,一,,,341,,,,,,,,,,,120.32401,23.32005
2016,8,19,12,1,臺南市,山上區,明和里,,,,,,256,,,,,178線24.8K,,,,,,120.32601,23.11795
2016,8,19,6,5,臺南市,新營區,新東里,,東泰路,,,,,,東泰一街,,,,,,,,,120.32661,23.31696
2016,8,19,19,10,臺南市,山上區,明和里,,,,,,,,,,,善山高幹90左1號電桿前,178線,23,800,東,外側,120.34386,23.11176
2016,8,19,9,32,臺南市,柳營區,旭山里,,,,,,,,,,,路燈025號前,,,,,,120.38258,23.2641
2016,8,19,13,13,臺南市,東山區,東中里,,,,,,,,,,,中興南路與28巷口,,,,,,120.423,23.31945
2016,8,19,13,0,臺南市,白河區,關嶺里,,,,,,,,,,,175線0.9公里處,,,,,,120.50426,23.33829
2016,8,19,23,30,臺南市,安南區,,,,,,,,,,,,安和路一段與文安路口,,,,,,120.85912,23.01864
2016,8,20,9,32,臺南市,永康區,二王里,,忠孝路,,380,,,,復華十街,,,,,,,,,120.2454,23.01767
2016,8,20,21,0,臺南市,七股區,西寮里,,,,,,,,,,,南25線2.4公里處往東20公尺處未命名道路,,,,,,120.11505,23.16883
2016,8,20,8,35,臺南市,將軍區,三吉里,,,,,,,,,,,臺17線150.3公里路段西玉高幹48左2電線桿前,,,,,,120.13453,23.20813
2016,8,20,5,30,臺南市,安平區,,,永華路,二,,,,,平豐路,,,口,,,,,,120.16396,22.9919
2016,8,20,7,0,臺南市,佳里區,安西里,,文化路,,,,696,,,,,,,,,,,120.16471,23.16284
2016,8,20,11,52,臺南市,安平區,,,建平十一街,,,,355,,,,,,,,,,,120.17535,22.99541
2016,8,20,19,30,臺南市,佳里區,鎮山里,,,,,,,,,,,勝利路與佳南路口,,,,,,120.17998,23.14856
2016,8,20,14,20,臺南市,學甲區,仁得里,,華宗路,,,,,,八德街,,,,,,,,,120.18302,23.22736
2016,8,20,14,54,臺南市,安平區,,,慶平路,,,,39,,,,,,,,,,,120.18359,22.99687
2016,8,20,18,30,臺南市,中西區,,,西和路,,,,100,,,,,,,,,,,120.18692,23.0005
2016,8,20,9,13,臺南市,中西區,,,府前路,,,,,,南華街,,,,,,,,,120.18954,22.99175
2016,8,20,23,41,臺南市,中西區,,,金華路,,,,,,府前路,,,,,,,,,120.1929,22.99148
2016,8,20,10,0,臺南市,南區,,,永華路,一,128,,,,,,,對面往東車道,,,,,,120.19343,22.98787
2016,8,20,13,20,臺南市,安南區,,,安中路,一,,,,,怡安路,二,,545巷口,,,,,,120.19484,23.04342
2016,8,20,17,30,臺南市,中西區,,,西門路,一,703,,,,國華街,,,,,,,,,120.19499,22.98861
2016,8,20,6,16,臺南市,中西區,,,正德街,,,,52,,,,,,,,,,,120.19559,22.99456
2016,8,20,15,26,臺南市,安南區,,,安中路,一,698,,,,,,,,,,,,,120.19647,23.04257
2016,8,20,14,55,臺南市,中西區,,,府前路,一,49,,,,府前路,一,,,,,,,,120.19681,22.9902
2016,8,20,10,46,臺南市,安南區,,,安富街,,199,,,,,,,口,,,,,,120.197,23.02679
2016,8,20,14,32,臺南市,中西區,,,樹林街,二,,,,,,,,新光三越機車停車場出入口,,,,,,120.19756,22.9864
2016,8,20,6,21,臺南市,北區,,,海安路,三,71,,,,海安路,三,,,,,,,,120.19939,23.00249
2016,8,20,17,35,臺南市,中西區,,,西門路,二,,,287,,,,,,,,,,,120.19952,22.99649
2016,8,20,17,20,臺南市,北區,,,育德二路,,809,,,,海安路,,,,,,,,,120.19957,23.01976
2016,8,20,17,2,臺南市,中西區,,,中正路,,,,64,,,,,,,,,,,120.20141,22.99223
2016,8,20,15,32,臺南市,中西區,,,中正路,,,,,,忠義路,,,,,,,,,120.20268,22.99195
2016,8,20,8,57,臺南市,中西區,,,南門路,,227,,,,,,,與未命名道路,,,,,,120.20495,22.98385
2016,8,20,13,9,臺南市,中西區,,,公園路,,,,,,民族路,,,,,,,,,120.20565,22.99571
2016,8,20,9,58,臺南市,北區,,,公園路,,,,227,,,,,,,,,,,120.20808,23.0002
2016,8,20,9,35,臺南市,安定區,海寮里,,,,,,134-41,,,,,,臺19線,131,0,南,外側,120.20835,23.09934
2016,8,20,0,30,臺南市,北區,,,小北路,,75,,,,,,東,,,,,,,120.20921,23.00738
2016,8,20,15,55,臺南市,中西區,,,民族路,二,,,,,北門路,一,,,,,,,,120.21176,22.99451
2016,8,20,11,20,臺南市,東區,,,林森路,一,153,27,,,,,,,,,,,,120.21397,22.9842
2016,8,20,17,40,臺南市,東區,,,林森路,一,,,,,,,,林森地下道,,,,,,120.21587,22.98212
2016,8,20,21,51,臺南市,永康區,,,中華路,,,,,,,,,中華陸橋北往南向,,,,,,120.22247,23.02081
2016,8,20,10,54,臺南市,北區,,,長榮路,四,58,,,,林森路,三,,,,,,,,120.22468,23.00568
2016,8,20,14,35,臺南市,仁德區,,,二仁路,,,,,,二行ㄧ路,,,,,,,,,120.22519,22.9202
2016,8,20,16,16,臺南市,仁德區,,,文賢路,一,,,,,德成路,,,,,,,,,120.22521,22.94123
2016,8,20,10,0,臺南市,永康區,西橋里,,大橋一街,,31,,30,,,,,,,,,,,120.22533,23.01647
2016,8,20,10,30,臺南市,永康區,,,中華路,,,,753,,,,,,,,,,,120.22622,23.0184
2016,8,20,18,40,臺南市,東區,,,東門路,二,301,,,,,,,,,,,,,120.22882,22.98404
2016,8,20,7,0,臺南市,東區,,,中華東路,二,,,,,東門路,三,,,,,,,,120.22936,22.98102
2016,8,20,16,40,臺南市,永康區,大橋里,,中華路,,619,,,,中華路,,,,,,,,,120.23006,23.01468
2016,8,20,8,15,臺南市,東區,,,中華東路,一,80,,,,中華東路,一,,,,,,,,120.23443,22.99679
2016,8,20,23,16,臺南市,東區,,,中華東路,一,,,,,小東路,,,,,,,,,120.23468,22.99833
2016,8,20,18,0,臺南市,東區,,,中華東路,,,,,,小東路,,,,,,,,,120.23471,22.99835
2016,8,20,6,15,臺南市,下營區,大屯里,,,,,,,,,,,,174線,16,100,東,外側,120.24349,23.23355
2016,8,20,14,58,臺南市,麻豆區,油車里,,自由路,,,,,,,,,43號之1前,,,,,,120.24351,23.18571
2016,8,20,15,15,臺南市,永康區,,,復華三街,,90,,,,復華三街,,,,,,,,,120.24489,23.00975
2016,8,20,19,40,臺南市,東區,,,裕文路,,,,,,裕信路,,,,,,,,,120.2451,22.98226
2016,8,20,20,10,臺南市,麻豆區,巷口里,,興國路,,,,1946-03-01T00:00:00,,,,,,,,,,,120.24801,23.17942
2016,8,20,12,15,臺南市,永康區,正強里,,中正路,,256,,,,中正路,,,,,,,,,120.25055,23.0311
2016,8,20,9,23,臺南市,永康區,,,,,,,,,,,,崑大路與大灣路口,,,,,,120.25181,22.99859
2016,8,20,13,20,臺南市,永康區,崑山里,,大灣路,,,,,,,,,大灣路970巷口,,,,,,120.25424,22.99928
2016,8,20,16,26,臺南市,麻豆區,,,,,,,,,,,,忠孝路39-6號前路口,,,,,,120.25679,23.18468
2016,8,20,22,15,臺南市,永康區,崑山里,,永大路,一,,,,,崑大路,,,,,,,,,120.25825,22.99781
2016,8,20,13,9,臺南市,永康區,,,,,,,,,,,,國民路與永明街,,,,,,120.26247,23.02458
2016,8,20,21,20,臺南市,永康區,北灣里,,文賢街,,,,,,大同街,,,,,,,,,120.26617,23.01194
2016,8,20,10,10,臺南市,鹽水區,岸內里,,北門路,,,,,,民生街,,,,,,,,,120.26743,23.32328
2016,8,20,17,5,臺南市,永康區,,,,,,,,,,,,中山北路264巷165弄與中山北路344巷,,,,,,120.26949,23.02472
2016,8,20,8,36,臺南市,善化區,胡厝里,,興農路,,,,,,,,,456號前,178線,15,0,西,機車優先,120.27042,23.13084
2016,8,20,13,43,臺南市,新營區,太北里,,,,,,,,,,,臺19甲線與南72線路口,,,,,,120.27523,23.29269
2016,8,20,21,38,臺南市,歸仁區,,,,,,,,,,,,中正南路與台39線路口,,,,,,120.27717,22.94299
2016,8,20,19,0,臺南市,永康區,三民里,,,,,,,,,,,大洲一號橋河堤便道旁,,,,,,120.28612,23.08107
2016,8,20,9,20,臺南市,新營區,南紙里,,太子路,,139,,58,,,,,路口,,,,,,120.29625,23.30039
2016,8,20,7,30,臺南市,善化區,光文里,,信義路,,,,,,公園路,,,,,,,,,120.29902,23.1333
2016,8,20,21,23,臺南市,新化區,協興里,,中山路,,,,552,,,,,,,,,,,120.29949,23.03613
2016,8,20,13,25,臺南市,新營區,新南里,,隋唐街,,,,,,,,,與秦漢街口,,,,,,120.30113,23.30801
2016,8,20,16,20,臺南市,新市區,大營里,,,,,,,,,,,(南科滯洪池東側),,,,,,120.30577,23.10488
2016,8,20,6,40,臺南市,善化區,嘉北里,,,,,,,,,,,茄拔270-8號,臺1線,312,200,北,內側,120.32337,23.13882
2016,8,20,17,30,臺南市,後壁區,新東里,,,,,,,,,,,191號之2前,,,,,,120.32451,23.33571
2016,8,20,15,35,臺南市,新營區,新東里,,東大街,,52,,7,,,,,,,,,,,120.32588,23.31334
2016,8,20,15,25,臺南市,柳營區,神農里,,,,,,264-23,,,,,路口,,,,,,120.36685,23.25584
2016,8,20,6,20,臺南市,白河區,蓮潭里,,,,,,,,,,,北埔高幹15號桿前,,,,,,120.40676,23.40271
2016,8,20,8,58,臺南市,東山區,東正里,,,,,,,,,,,,165線,16,300,北,中外,120.40785,23.33329
2016,8,20,12,20,臺南市,白河區,竹門里,,,,,,,,,,,竹門幹46電桿前附近,,,,,,120.44275,23.37401
2016,8,20,14,50,臺南市,東區,,,崇善十一街,,,,,,崇善路,,,,,,,,,120.89451,22.84561
2016,8,21,16,30,臺南市,安平區,,,湖內一街,,,,,,湖內一街,,,,,,,,,120.15835,22.99843
2016,8,21,15,0,臺南市,安平區,,,安北路,,121,,,,,,,,,,,,,120.16329,23.00265
2016,8,21,12,8,臺南市,安平區,,,安北路,,,,,,平生路,,,,,,,,,120.16478,23.00214
2016,8,21,19,44,臺南市,學甲區,仁得里,,華宗路,,,,335,,,,,,,,,,,120.18247,23.23131
2016,8,21,13,25,臺南市,佳里區,忠仁里,,,,,,,,,,,佳東路佳環高幹18電桿前,,,,,,120.18367,23.15785
2016,8,21,11,7,臺南市,安平區,,,建平七街,,,,,,永華二街,,,,,,,,,120.18442,22.98829
2016,8,21,15,20,臺南市,南區,,,尊南街,,,,55,,,,,,,,,,,120.18657,22.97653
2016,8,21,14,3,臺南市,中西區,,,府前路,,,,,,府前二街口,,,,,,,,,120.18747,22.99254
2016,8,21,9,10,臺南市,中西區,,,武聖路,,69,,45,,,,,,,,,,,120.19143,23.00445
2016,8,21,18,0,臺南市,中西區,,,臨安路,,,,,,文賢路,,,,,,,,,120.19248,23.00195
2016,8,21,17,0,臺南市,北區,,,,,,,,,,,,台17甲線7公里處(鹽水溪橋上),,,,,,120.19263,23.01943
2016,8,21,15,33,臺南市,中西區,,,金華路,,,,,,府前路,,,,,,,,,120.1928,22.99152
2016,8,21,18,1,臺南市,南區,,,大成路,二,,,141,,,,,,,,,,,120.19383,22.97477
2016,8,21,16,50,臺南市,安南區,,,郡安路,五,178,,,,,,,,,,,,,120.19521,23.02918
2016,8,21,3,55,臺南市,南區,,,永成路,三,,,,,新都路,,,,,,,,,120.19536,22.96726
2016,8,21,13,50,臺南市,南區,,,永成路,二,845,,,,永成路,,,,,,,,,120.19549,22.96065
2016,8,21,2,16,臺南市,中西區,,,成功路,,,,,,海安路,,,,,,,,,120.19872,23.00046
2016,8,21,11,37,臺南市,中西區,,,西門路,二,,,272,,,,,,,,,,,120.19974,22.99629
2016,8,21,22,30,臺南市,北區,,,海安路,三,,,,,和緯路,,,,,,,,,120.20045,23.01169
2016,8,21,9,39,臺南市,中西區,,,公園路,,98,,,,公園路,,,,,,,,,120.20648,22.99699
2016,8,21,14,10,臺南市,中西區,,,健康路,一,170,,,,健康路,一,,體育路,,,,,,120.20652,22.98136
2016,8,21,11,50,臺南市,北區,,,北安路,,,,,,育德路,,,,,,,,,120.20787,23.01815
2016,8,21,13,15,臺南市,中西區,,,府前路,一,90,,,,府前路,一,,,,,,,,120.20815,22.98898
2016,8,21,12,0,臺南市,中西區,,,府連路,,,,31,,,,,,,,,,,120.20955,22.98218
2016,8,21,17,45,臺南市,中西區,,,五妃街,,,,,,府連路,,,,,,,,,120.20968,22.98252
2016,8,21,13,58,臺南市,中西區,,,北門路,一,,,55,,,,,,,,,,,120.21146,22.9904
2016,8,21,8,20,臺南市,北區,,,北門路,二,,,,,,,,近小東路口西側137號停車格旁,,,,,,120.21313,23.00229
2016,8,21,21,20,臺南市,北區,,,北門路,二,,,,,和緯路,一,,,,,,,,120.21573,23.00922
2016,8,21,15,58,臺南市,安南區,,,長和路,三,,,,,安和路,四,,537巷,,,,,,120.21691,23.06343
2016,8,21,18,20,臺南市,北區,,,開元路,,,,467,,,,,,,,,,,120.22411,23.00974
2016,8,21,18,55,臺南市,仁德區,保安里,,二仁路,一,,,46,,,,,,,,,,,120.22581,22.91855
2016,8,21,13,40,臺南市,永康區,六合里,,中華路,,,,,,新興街,,,,,,,,,120.23132,23.01244
2016,8,21,16,50,臺南市,東區,,,仁和路,,,,77,,,,,,,,,,,120.23223,22.97388
2016,8,21,22,37,臺南市,永康區,,,中山南路,,,,,,,,,與中山南路195巷口,,,,,,120.23507,23.015
2016,8,21,8,10,臺南市,永康區,中華里,,中華路,,,,14,,,,,,,,,,,120.23516,23.0002
2016,8,21,17,40,臺南市,永康區,三民里,,永安路,,,,,,仁愛街,,,,,,,,,120.24125,23.04892
2016,8,21,18,55,臺南市,永康區,鹽行里,,,,,,,,,,,中正北路與新行街口,,,,,,120.24216,23.04147
2016,8,21,1,20,臺南市,東區,,,裕信路,,,,,,,,,裕誠街,,,,,,120.24505,22.98953
2016,8,21,20,40,臺南市,安定區,安定里,,,,,,,,,,,178線與安定交流道聯外道路路口,178線,12,500,西,外側,120.24744,23.1232
2016,8,21,3,9,臺南市,仁德區,,,,,,,,,,,,民安路二段63巷口,,,,,,120.25339,22.95253
2016,8,21,12,30,臺南市,永康區,,,中山南路,,,,,,永平街,,,,,,,,,120.25377,23.02438
2016,8,21,20,18,臺南市,仁德區,新田里,,勝利路,,,,138,,,,,,,,,,,120.26304,22.95556
2016,8,21,20,27,臺南市,仁德區,,,新田二街,,116,,32,,,,,,,,,,,120.26756,22.95645
2016,8,21,0,25,臺南市,永康區,蔦松里,,中正北路,,,,850,,,,,,,,,,,120.26872,23.05136
2016,8,21,11,55,臺南市,麻豆區,南勢里,,,,,,,,,,,南61線新店高幹85電桿前,,,,,,120.27136,23.19996
2016,8,21,7,10,臺南市,永康區,,,富強路,二,128,,,,富強路,,,二段,,,,,,120.27461,23.0236
2016,8,21,6,31,臺南市,歸仁區,,,中山路,三,,,,,中山十一街,,,,,,,,,120.27648,22.96872
2016,8,21,12,1,臺南市,新化區,唪口里,,,,,,唪口142之11,,,,,,,,,,,120.29146,23.04035
2016,8,21,18,54,臺南市,官田區,官田里,,,,,,,,,,,電信桿社子幹38號前,,,,,,120.34325,23.18395
2016,8,21,14,19,臺南市,永康區,,,永大路,一,5,,2,,,,,,,,,,,123.25875,22.99974
2016,8,22,15,20,臺南市,仁德區,,,中清路,,,,,,,,,與仁義一街,,,,,,120.25608,22.97237
2016,8,22,12,9,臺南市,歸仁區,大廟里,,保大路,三,401,,189,,,,,,,,,,,120.27385,22.99801
2016,8,22,8,50,臺南市,安定區,新吉里,,,,,,,,,,,公親寮1-19號前,,,,,,120.19926,23.07871
2016,8,22,12,31,臺南市,安平區,,,安港路,,,,,,世平一街,,,,,,,,,120.14655,22.99199
2016,8,22,17,50,臺南市,安平區,,,安北路,,,,,,安北路,,,370巷口,,,,,,120.15006,23.0011
2016,8,22,15,30,臺南市,安平區,,,永華十一街,,,,,,光州七街,,,,,,,,,120.15926,2.99143
2016,8,22,18,43,臺南市,安平區,,,健康二街,,419,,36,,,,,,,,,,,120.17292,22.99281
2016,8,22,18,30,臺南市,佳里區,忠仁里,,,,,,,,,,,中山路與博愛街路口,,,,,,120.17728,23.15765
2016,8,22,22,20,臺南市,南區,,,濱南路,,,,,,喜明街,,南,,,,,,,120.17899,22.85158
2016,8,22,15,45,臺南市,安平區,,,永華路,二,,,139,,,,,,,,,,,120.18362,22.98942
2016,8,22,22,50,臺南市,安平區,,,民權路,四,,,31,,,,,,,,,,,120.18557,22.99901
2016,8,22,16,42,臺南市,北區,,,中華北路,一,78,,,,,,,,,,,,,120.18564,23.00858
2016,8,22,15,30,臺南市,北區,,,中華北路,一,,,28,,,,,,,,,,,120.18606,23.00774
2016,8,22,11,50,臺南市,中西區,,,民生路,,,,,,臨安路,,,,,,,,,120.18703,22.99753
2016,8,22,8,20,臺南市,佳里區,民安里,,,,,,,,,,,176線公路13.3公里處西向外側車道,,,,,,120.18846,23.16527
2016,8,22,8,40,臺南市,中西區,,,民生路,二,,,,,,,,環河街129巷口,,,,,,120.19068,22.99647
2016,8,22,9,10,臺南市,中西區,,,民生路,二,,,302,,,,,旁,,,,,,120.19106,22.99709
2016,8,22,8,39,臺南市,中西區,,,民權路,二,,,291,,,,,,,,,,,120.19871,22.99532
2016,8,22,11,25,臺南市,中西區,,,南門路,,,,99,,,,,無名巷口,,,,,,120.20458,22.98854
2016,8,22,17,55,臺南市,中西區,,,,,,,,,,,,民生綠園文學館前,,,,,,120.20493,22.99215
2016,8,22,17,37,臺南市,北區,,,西門路,三,,,,,公園北路,,,,,,,,,120.20568,23.00548
2016,8,22,15,30,臺南市,西港區,港東里,,,,,,,,,,,173線7.7公里處東向車道,,,,,,120.212,23.12962
2016,8,22,18,35,臺南市,永康區,,,中山南路,,,,1932-02-01T00:00:00,,,,,,,,,,,120.21406,23.01987
2016,8,22,7,43,臺南市,安南區,,,安和路,一,52,,,,,,,,,,,,,120.21516,23.027
2016,8,22,8,52,臺南市,安定區,港南里,,國8側車道,,,,,,,,,(港口1-51號),,,,,,120.21907,23.08917
2016,8,22,8,2,臺南市,永康區,六合里,,中華路,,,,369,,,,,,,,,,,120.22053,23.02134
2016,8,22,15,30,臺南市,北區,,,開元路,,,,,,北園街,,,,,,,,,120.22338,23.00919
2016,8,22,10,42,臺南市,北區,,,開南街,,121,,,,開南街,,,,,,,,,120.22509,23.00607
2016,8,22,7,10,臺南市,東區,,,崇善一街,,,,9,,,,,,,,,,,120.22656,22.97889
2016,8,22,10,5,臺南市,東區,,,東寧路,,296,,,,,,,,,,,,,120.22682,22.99038
2016,8,22,15,21,臺南市,永康區,鹽行里,,中正南路,,322,,,,,,,,,,,,,120.2271,23.03172
2016,8,22,16,35,臺南市,永康區,,,大橋二街,,,,165,,,,,,,,,,,120.22843,23.01995
2016,8,22,7,29,臺南市,東區,,,崇德十七街,,,,,,崇德十七街,,,126巷,,,,,,120.23039,22.96934
2016,8,22,8,10,臺南市,北區,,,小東路,,307,,,,,,,,,,,,,120.2305,22.99911
2016,8,22,8,42,臺南市,永康區,大橋里,,中華路,,,,,,,,,與中山南路口,,,,,,120.23081,23.01354
2016,8,22,15,25,臺南市,東區,,,崇善路,,,,,,崇善十二街,,,,,,,,,120.23104,22.96904
2016,8,22,7,0,臺南市,東區,,,中華東路,二,243,24,,,中華東路,二,,295巷,,,,,,120.23151,22.98199
2016,8,22,8,35,臺南市,北區,,,小東路,,,,,,,,,與東光路口,,,,,,120.23177,22.9988
2016,8,22,9,40,臺南市,永康區,,,中華二路,,,,190,,,,,,,,,,,120.23341,23.00819
2016,8,22,6,12,臺南市,永康區,,,中華路,,23,,,,中華路,,,,,,,,,120.23483,22.99999
2016,8,22,7,20,臺南市,永康區,,,正南五街,,440,,,,,,,,,,,,,120.23746,23.03634
2016,8,22,6,23,臺南市,仁德區,,,民安路,一,,,1932-01-01T00:00:00,,,,,,,,,,,120.23846,22.96022
2016,8,22,12,30,臺南市,東區,,,裕忠路,,,,,,裕英街,,,,,,,,,120.24179,22.98673
2016,8,22,6,25,臺南市,永康區,王行里,,永科七路,,,,,,永科東路,,,,,,,,,120.24602,23.00581
2016,8,22,17,16,臺南市,永康區,,,大安街,,468,3,,,,,,,,,,,,120.24855,23.00734
2016,8,22,13,13,臺南市,安定區,蘇林里,,,,,,272-1,,,,,,,,,,,120.25237,23.12721
2016,8,22,9,30,臺南市,永康區,,,中山路,,,,13,,,,,,,,,,,120.25703,23.02688
2016,8,22,16,33,臺南市,永康區,西灣里,,永華路,,,,,,,,,與永華路273巷口,,,,,,120.25921,23.01221
2016,8,22,4,30,臺南市,永康區,永康里,,中山北路,,123,,,,中山北路,,,,,,,,,120.25988,23.02771
2016,8,22,10,10,臺南市,永康區,,,大灣路,,,,,,南興路,,,,,,,,,120.26165,23.0007
2016,8,22,19,35,臺南市,永康區,南灣里,,南興路,,,,116,,,,,,,,,,,120.26176,22.99993
2016,8,22,19,45,臺南市,永康區,,,龍國街,,,,,,龍中街,,,,,,,,,120.26257,23.03232
2016,8,22,19,55,臺南市,永康區,龍潭里,,中山北路,,,,,,龍潭街,,,,,,,,,120.26532,23.02893
2016,8,22,8,45,臺南市,麻豆區,南勢里,,,,,,93,,,,,,171線,19,600,東,慢,120.26715,23.18379
2016,8,22,20,10,臺南市,永康區,王行里,,環工路,,,,67,,,,,,,,,,,120.26864,23.04351
2016,8,22,18,32,臺南市,新營區,鐵線里,,,,,,,,,,,1號前(新橋國小旁),,,,,,120.27666,23.26892
2016,8,22,22,20,臺南市,新市區,社內里,,富強路,,,,456,,,,,,,,,,,120.28304,23.06574
2016,8,22,21,43,臺南市,歸仁區,,,和順路,一,,,,,西埔三街,,,,,,,,,120.28605,22.99283
2016,8,22,8,15,臺南市,新市區,社內里,,富安二街,,,,,,富林路,,,,,,,,,120.28667,23.07838
2016,8,22,12,40,臺南市,善化區,東關里,,中山路,,,,459,,,,,,178線,17,0,東,中線,120.28979,23.13246
2016,8,22,6,20,臺南市,新市區,新和里,,永福街,,,,,,忠孝街,,,,,,,,,120.29445,23.07439
2016,8,22,6,55,臺南市,新化區,東榮里,,,,,,,,,,,民生路8號旁,,,,,,120.31155,23.03248
2016,8,22,1,42,臺南市,善化區,小新里,,,,,,322,,,,,,臺1線,314,100,北,機慢車道,120.31863,23.12406
2016,8,22,23,15,臺南市,善化區,小新里,,,,,,,,,,,,臺1線,313,200,南,路肩,120.31949,23.12924
2016,8,22,22,40,臺南市,後壁區,福安里,,,,,,,,,,,台一線287.8公里處,,,,,,120.34192,23.32683
2016,8,22,17,10,臺南市,山上區,明和里,,,,,,,,,,,明和240號前,178線,24,500,西,外側,120.35017,23.10724
2016,8,22,8,21,臺南市,東山區,,,,,,,,,,,,,165線,19,500,南,外側,120.39696,23.30503
2016,8,22,10,11,臺南市,東山區,東原里,,,,,,,,,,,,南99線,9,100,北,外側,120.44376,23.26553
2016,8,22,14,5,臺南市,永康區,,,東橋二街,,,,2,,,,,,,,,,,120.1408,23.01.02
2016,8,23,17,15,臺南市,七股區,篤加里,,,,,,,,,,,臺17線公路156.03公里處南向內側車道,,,,,,120.13428,23.15644
2016,8,23,21,35,臺南市,安平區,,,安北路,,,,,,平生路,,,,,,,,,120.16475,23.00213
2016,8,23,8,40,臺南市,安平區,,,育平路,,,,,,建平七街,,,,,,,,,120.16711,22.9904
2016,8,23,12,30,臺南市,安平區,,,平通路,,,,493,,,,,,,,,,,120.16712,22.99373
2016,8,23,15,0,臺南市,佳里區,安西里,,,,,,,,,,,忠孝路與佳西路路口,,,,,,120.17064,23.16934
2016,8,23,17,45,臺南市,安平區,,,國平路,,,,,,育平九街,,,,,,,,,120.17158,22.99523
2016,8,23,18,35,臺南市,佳里區,六安里里,,,,,,,,,,,佳北路與佳北路301巷路口,,,,,,120.17497,23.17136
2016,8,23,16,25,臺南市,安平區,,,文平路,,,,,,建平一街,,,,,,,,,120.17758,22.98424
2016,8,23,18,15,臺南市,北區,,,大興街,,,,,,賢北街,,,,,,,,,120.18272,23.00923
2016,8,23,17,15,臺南市,南區,,,萬年路,,,,,,萬年一街,,,,,,,,,120.18328,22.93367
2016,8,23,9,15,臺南市,南區,,,金華路,一,,,,,利南街,,,,,,,,,120.19038,22.96911
2016,8,23,17,15,臺南市,中西區,,,保安路,,,,,,海安路,,,,,,,,,120.19314,22.99053
2016,8,23,1,13,臺南市,中西區,,,金華路,三,,,152,,,,,,,,,,,120.19316,22.99258
2016,8,23,10,40,臺南市,北區,,,文賢路,,480,,,,,,,,,,,,,120.1936,23.00614
2016,8,23,14,50,臺南市,北區,,,文賢路,,,,,,大興街,,,,,,,,,120.19388,23.01208
2016,8,23,10,40,臺南市,中西區,,,西門路,一,,,,,南寧街,,,,,,,,,120.19779,22.98513
2016,8,23,22,50,臺南市,中西區,,,民生路,,,,,,永福路,,,,,,,,,120.19904,22.99389
2016,8,23,19,5,臺南市,中西區,,,西門路,,,,,,民族路,,北,,,,,,,120.19946,22.99806
2016,8,23,12,30,臺南市,北區,,,海安路,三,,,,,北成路,,,,,,,,,120.19986,23.01856
2016,8,23,7,55,臺南市,北區,,,育德三街,,221,,,,文成三路,,,,,,,,,120.20102,23.01613
2016,8,23,20,13,臺南市,中西區,,,民生路,一,,,,,永福路,二,,,,,,,,120.20123,22.9939
2016,8,23,11,40,臺南市,北區,,,自強街,,34,,,,自強街,,,,,,,,,120.20246,23.00015
2016,8,23,12,50,臺南市,中西區,,,南門路,,209,,,,,,,,,,,,,120.20271,22.98493
2016,8,23,17,36,臺南市,中西區,,,青年路,,,,121,,,,,,,,,,,120.20842,22.992
2016,8,23,16,10,臺南市,中西區,,,民權路,一,,,32,,,,,,,,,,,120.21047,22.98957
2016,8,23,12,52,臺南市,中西區,,,大同路,,,,,,,,,東門圓環,,,,,,120.21131,22.9886
2016,8,23,18,26,臺南市,安南區,,,安和路,四,533,151,,,,,,,,,,,,120.21565,23.05998
