年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,GPS座標X,GPS座標
10506,,CN91,10506CN000589,2016,6,5,11,8,臺南市,中西區,,,中山路,,,,,,西華南街,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,12,6,C000,CN00,1,2,120.20991,22.99576
10506,10506C00020125,CN91,10506CN000181,2016,6,3,21,5,臺南市,中西區,,,民生路,,,,,,康樂街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,18,1,5,4,5,7,1,1,10,5,5,2,2,15,C000,CN00,1,2,120.19526,22.99578
10506,,CN91,10506CN003268,2016,6,26,22,17,臺南市,中西區,,,中華西路,二,200,,,,,,,,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CN00,1,2,120.18647,22.9958
10506,,CN91,10506CN002931,2016,6,28,17,12,臺南市,中西區,,,民族路,二,,,,,觀亭街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,12,17,C000,CN00,1,2,120.20524,22.99586
10506,,CN91,10506CN003219,2016,6,27,8,32,臺南市,中西區,,,西門路,,,,,,民權路,,,,,,,,,,,,,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,26,C000,CN00,1,2,120.19735,22.99608
10506,,CN91,10506CN002804,2016,6,29,19,40,臺南市,中西區,,,西門路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,18,23,C000,CN00,1,2,120.19732,22.99609
10506,,CN91,10506CN003505,2016,6,30,12,0,臺南市,中西區,,,永福路,二,,,207,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,16,11,C000,CN00,1,2,120.19959,22.99609
10506,,CN91,10506CN002842,2016,6,20,22,10,臺南市,中西區,,,西門路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,23,C000,CN00,1,2,120.19735,22.99609
10506,10506C00020256,CZ91,10506CZ000177,2016,6,3,22,3,臺南市,關廟區,,,保東路,,,,,,,,,大昌橋,,,,,,,,,,0,1,0,8,4,5,50,8,9,1,5,4,5,7,4,4,5,4,4,1,18,21,C000,CZ00,1,2,120.30032,22.9961
10506,,CN91,10506CN000620,2016,6,7,0,45,臺南市,中西區,,,西門路,,,,,,民權路,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CN00,1,2,120.19734,22.9961
10506,,CN91,10506CN002435,2016,6,25,5,8,臺南市,中西區,,,府前路,二,258,,,,,,,新南國小停車場旁,,,,,,,,,,0,1,1,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,11,17,C000,CN00,1,2,120.18854,22.99614
10506,,CM91,10506CM001916,2016,6,20,8,44,臺南市,東區,,,大學路,,,,,,,,,勝利校區大門,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,3,1,10,5,5,2,17,8,C000,CM00,1,2,120.21953,22.99616
10506,,CP91,10506CP000886,2016,6,12,9,0,臺南市,安平區,,,育平九街,,372,141,,,,,,與育平七街60巷口,,,,,,,,,,0,1,0,6,1,5,40,4,1,1,4,4,5,7,4,4,10,5,5,2,16,6,C000,CP00,1,2,120.16538,22.99616
10506,,CN91,10506CN001433,2016,6,12,23,15,臺南市,中西區,,,忠義路,,,,,,民族路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,C000,CN00,1,2,120.20349,22.99616
10506,,CN91,10506CN002830,2016,6,28,12,20,臺南市,中西區,,,海安路,二,,,,,忠明街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.19679,22.99616
10506,,CM91,10506CM003069,2016,6,6,14,54,臺南市,東區,,,大學路,,,,,,勝利路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CM00,1,2,120.21811,22.99627
10506,10506C00020107,CN91,10506CN000020,2016,6,1,14,25,臺南市,中西區,,,民族路,,,,,,忠義路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CN00,1,2,120.20406,22.99628
10506,,CN91,10506CN001233,2016,6,15,22,0,臺南市,中西區,,,民族路,二,,,289,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,4,4,5,1,13,23,C000,CN00,1,2,120.20347,22.99649
10506,,CN91,10506CN001986,2016,6,22,20,40,臺南市,中西區,,,金華路,四,,,6,,,,,,,,,,,,,,,0,4,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,4,5,1,13,16,C000,CN00,1,2,120.19404,22.99649
10506,,CN91,10506CN003207,2016,6,22,11,0,臺南市,中西區,,,民生路,二,,,271,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,23,23,C000,CN00,1,2,120.19006,22.99654
10506,,CN91,10506CN000446,2016,6,4,18,8,臺南市,中西區,,,民生路,二,,,,,環河街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CN00,1,2,120.1929,22.99656
10506,,CN91,10506CN003374,2016,6,26,23,35,臺南市,中西區,,,公園路,,,,,,慈音街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,18,13,C000,CN00,1,2,120.20403,22.99662
10506,,CN91,10506CN000487,2016,6,7,12,50,臺南市,中西區,,,民族路,二,317,,,,民族路,二,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,4,1,1,5,7,4,4,10,5,5,2,18,23,C000,CN00,1,2,120.2029,22.9967
10506,,CM91,10506CM003500,2016,6,22,12,34,臺南市,東區,,,中華東路,一,80,,,,,,,,,,,,,,,,,0,2,0,8,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CM00,1,2,120.23436,22.9968
10506,,CP91,10506CP002696,2016,6,25,8,30,臺南市,安平區,,,慶平路,,,,427,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,12,1,5,4,5,7,4,4,1,4,4,1,10,4,C000,CP00,1,2,120.17514,22.99681
10506,,CN91,10506CN002428,2016,6,26,17,28,臺南市,中西區,,,和平街,,118,,4,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,2,23,C000,CN00,1,2,120.19492,22.99682
10506,10506C00020131,CN91,10506CN000373,2016,6,4,9,5,臺南市,中西區,,,海安路,,,,,,郡緯街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,1,C000,CN00,1,2,120.19522,22.99683
10506,,CN91,10506CN003246,2016,6,20,20,20,臺南市,中西區,,,海安路,,,,290,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,4,2,16,26,C000,CN00,1,2,120.19489,22.99683
10506,,CN91,10506CN002612,2016,6,27,16,15,臺南市,中西區,,,民權路,三,,,,,海安路,二,南,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.19712,22.99692
10506,,CP91,10506CP002370,2016,6,25,9,50,臺南市,安平區,,,中華西路,二,,,,,府前一街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,23,C000,CP00,1,2,120.18632,22.99695
10506,,CN91,10506CN003253,2016,6,25,22,36,臺南市,中西區,,,中華西路,,,,,,府前一街,,,,,,,,,,,,,0,2,0,8,3,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,C000,CN00,1,2,120.18656,22.99698
10506,,CN91,10506CN001862,2016,6,21,19,20,臺南市,中西區,,,海安路,,,,,,民權路,,,,,,,,,,,,,0,2,0,8,3,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,C000,CN00,1,2,120.19716,22.99701
10506,,CP91,10506CP001872,2016,6,14,4,12,臺南市,安平區,,,慶平路,,,,,,建平十七街,,,,,,,,,,,,,0,1,0,6,3,5,50,4,2,1,4,4,5,7,3,1,3,3,4,2,18,21,C000,CP00,1,2,120.17706,22.99701
10506,10506C00020364,CK91,10506CK000965,2016,6,7,7,38,臺南市,永康區,,,復興路,,,,,,,,,北上高速公路便道與迴轉道路口,,,,,,,,,,0,2,0,8,1,5,40,14,9,1,5,4,5,7,1,1,1,4,5,1,13,44,C000,CK00,1,2,120.24844,22.99703
10506,10506C00020442,CM91,10506CM000892,2016,6,8,18,5,臺南市,東區,,,勝利路,,,,,,,,,光復校區側門,,,,,,,,,,0,2,0,8,2,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CM00,1,2,120.21823,22.99707
10506,,CN91,10506CN003244,2016,6,23,14,30,臺南市,中西區,,,公園路,,,,127,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,8,4,4,1,12,18,C000,CN00,1,2,120.20646,22.99711
10506,,CN91,10506CN000688,2016,6,7,16,35,臺南市,中西區,,,西門路,,,,,,民族路,,南,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.19987,22.99712
10506,,CN91,10506CN003619,2016,6,25,20,50,臺南市,中西區,,,民族路,,,,,,新美街,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CN00,1,2,120.1989,22.99731
10506,10506C00020112,CN91,10506CN000352,2016,6,3,9,2,臺南市,中西區,,,西華南街,,,,122,,,,,,,,,,,,,,,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,3,51,C000,CN00,1,2,120.21013,22.99731
10506,,CN91,10506CN003041,2016,6,18,13,16,臺南市,中西區,,,民權路,,,,,,康樂街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,1,11,23,C000,CN00,1,2,120.19588,22.99732
10506,,CP91,10506CP002466,2016,6,27,4,57,臺南市,安平區,,,中華西路,,,,,,安平路,,南,,,,,,,,,,,0,1,0,8,1,5,60,8,8,1,5,4,5,7,4,4,1,4,4,2,18,43,C000,CP00,1,2,120.18648,22.99736
10506,,CQ91,10506CQ003169,2016,6,21,12,57,臺南市,北區,,,成功路,,,,,,,,,國賓大樓前,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,C000,CQ00,1,2,120.21121,22.99741
10506,,CP91,10506CP002727,2016,6,27,18,35,臺南市,安平區,,,文平路,,,,,,建平十七街,,,,,,,,,,,,,0,1,0,8,2,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,16,8,C000,CP00,1,2,120.1793,22.99751
10506,,CN91,10506CN002744,2016,6,11,14,50,臺南市,中西區,,,成功路,,,,,,,,,臺南醫院側門,,,,,,,,,,0,1,0,6,1,5,50,3,1,1,4,4,5,7,1,1,10,5,5,2,12,16,C000,CN00,1,2,120.20943,22.9976
10506,,CQ91,10506CQ003513,2016,6,9,10,14,臺南市,北區,,,北門路,二,,,17,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,16,C000,CQ00,1,2,120.21217,22.99763
10506,10506C00020449,CM91,10506CM002261,2016,6,12,11,45,臺南市,東區,,,北門路,,,,,,,,,火車站前,,,,,,,,,,0,1,0,7,1,5,50,14,9,1,4,4,5,7,4,4,9,4,5,1,16,7,C000,CM00,1,2,120.21223,22.99768
10506,10506C00020389,CQ91,10506CQ002384,2016,6,12,8,28,臺南市,北區,,,成功路,,,,,,,,,火車站圓環,,,,,,,,,,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CQ00,1,2,120.21167,22.99772
10506,,CM91,10506CM003501,2016,6,24,16,17,臺南市,東區,,,前鋒路,,,,,,,,,光復校區側門前,,,,,,,,,,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,1,16,8,C000,CM00,1,2,120.21373,22.99774
10506,,CQ91,10506CQ002049,2016,6,23,7,50,臺南市,北區,,,成功路,,22,,,,,,,,,,,,,,,,,0,2,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CQ00,1,2,120.20863,22.99775
10506,,CK91,10506CK002401,2016,6,20,10,16,臺南市,永康區,,,崑大路,二,,,,,,,,與永大路二段路口,,,,,,,,,,0,2,0,8,1,5,40,5,1,1,5,4,5,7,1,1,10,5,5,2,13,23,C000,CK00,1,2,120.2583,22.99784
10506,,CN91,10506CN002134,2016,6,23,19,13,臺南市,中西區,,,忠義路,二,,,246,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,4,5,5,1,17,26,C000,CN00,1,2,120.20261,22.99787
10506,,CN91,10506CN000569,2016,6,8,12,41,臺南市,中西區,,,中華西路,,,,,,民生路,,,,,,,,,,,,,0,2,0,8,1,5,60,4,2,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.18668,22.99787
10506,,CN91,10506CN002385,2016,6,25,18,10,臺南市,中西區,,,民族路,三,,,36,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,5,1,16,19,C000,CN00,1,2,120.19873,22.99787
10506,,CN91,10506CN001093,2016,6,4,19,50,臺南市,中西區,,,忠義路,二,,,229,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,4,5,5,1,13,23,C000,CN00,1,2,120.2047,22.99791
10506,10506C00020460,CM91,10506CM002292,2016,6,15,18,30,臺南市,東區,,,崇明路,,,,127,,,,,,,,,,,,,,,0,1,0,8,2,5,50,14,13,1,5,4,5,7,4,4,5,3,4,1,16,7,C000,CM00,1,2,120.21784,22.99793
10506,,CN91,10506CN001722,2016,6,20,13,30,臺南市,中西區,,,民權路,三,,,224,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,3,23,C000,CN00,1,2,120.19406,22.99795
10506,,CP91,10506CP000622,2016,6,9,11,11,臺南市,安平區,,,安平路,,426,,,,安平路,,,,,,,,,,,,,0,5,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,25,C000,CP00,1,2,120.17407,22.99799
10506,10506C00020496,CK91,10506CK003230,2016,6,5,22,38,臺南市,永康區,,,復興路,,277,,,,復興路,,,,,,,,,,,,,0,2,0,8,3,5,50,3,1,1,5,4,5,7,1,1,9,5,5,2,13,23,C000,CK00,1,2,120.24238,22.998
10506,10506C00020664,CZ91,10506CZ003162,2016,6,29,21,15,臺南市,歸仁區,,,,,,,,,,,,保大路401巷與大廟一街28巷口,,,,,,,,,,0,1,0,8,3,5,40,3,1,1,5,4,5,7,4,4,10,5,5,1,16,8,C000,CZ00,1,2,120.27384,22.99802
10506,,CP91,10506CP002291,2016,6,25,16,40,臺南市,安平區,,,安平路,,,,416,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,12,1,5,4,5,7,4,4,5,5,4,1,16,19,C000,CP00,1,2,120.17442,22.99803
10506,,CN91,10506CN000999,2016,6,13,12,30,臺南市,中西區,,,西門路,二,,,352,,,,,,,,,,,,,,,0,2,0,6,1,5,50,4,2,1,4,4,5,7,1,1,3,4,4,1,16,40,C000,CN00,1,2,120.20038,22.99809
10506,,CP91,10506CP000633,2016,6,9,13,30,臺南市,安平區,,,安平路,,,,528,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,4,4,1,17,40,C000,CP00,1,2,120.17141,22.99827
10506,10506C00020813,CP91,10506CP003140,2016,6,29,15,38,臺南市,安平區,,,安平路,,,,124,,,,,,,,,,,,,,,0,2,0,8,1,5,40,3,1,1,5,4,5,7,3,1,10,5,5,2,17,43,C000,CP00,1,2,120.18343,22.99829
10506,,CK91,10506CK002077,2016,6,21,12,0,臺南市,永康區,復興里,,復興路,,,,315,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,5,1,13,16,C000,CK00,1,2,120.24176,22.99829
10506,,CK91,10506CK002075,2016,6,15,13,58,臺南市,永康區,建國里,,復興路,,33,,9,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,7,4,5,1,12,40,C000,CK00,1,2,120.24971,22.9983
10506,10506C00020127,CN91,10506CN000182,2016,6,3,22,50,臺南市,中西區,,,大新街,,22,,,,民權路,三,,,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,C000,CN00,1,2,120.19255,22.99833
10506,,CP91,10506CP001341,2016,6,9,13,10,臺南市,安平區,,,安平路,,314,,,,,,,口,,,,,,,,,,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,9,4,4,2,16,6,C000,CP00,1,2,120.17777,22.99833
10506,,CM91,10506CM002907,2016,6,25,9,15,臺南市,東區,,,中華東路,,,,,,小東路,,,,,,,,,,,,,0,1,0,8,1,5,60,4,2,1,5,4,5,7,1,1,1,4,4,1,16,25,C000,CM00,1,2,120.23454,22.99835
10506,,CP91,10506CP000305,2016,6,5,12,40,臺南市,安平區,,,安平路,,,,172,,,,,旁,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,10,C000,CP00,1,2,120.18171,22.99837
10506,,CP91,10506CP002680,2016,6,2,19,25,臺南市,安平區,,,安平路,,,,100,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,12,1,5,4,5,7,4,4,5,4,4,2,18,23,C000,CP00,1,2,120.18423,22.99838
10506,,CP91,10506CP002187,2016,6,24,21,45,臺南市,安平區,,,安平路,,,,,,,,,與湖美一街口,,,,,,,,,,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,7,C000,CP00,1,2,120.18139,22.99839
10506,,CN91,10506CN002174,2016,6,16,17,50,臺南市,中西區,,,成功路,,,,,,忠義路,,南,,,,,,,,,,,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,16,6,C000,CN00,1,2,120.20272,22.99841
10506,,CN91,10506CN001442,2016,6,15,13,53,臺南市,中西區,,,民生路,二,,,396,,,,,,,,,,,,,,,0,1,0,8,1,5,40,14,9,4,5,2,5,7,4,4,10,5,5,2,18,23,C000,CN00,1,2,120.18846,22.99844
10506,,CQ91,10506CQ002285,2016,6,25,12,10,臺南市,北區,,,成功路,,,,118,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,10,4,C000,CQ00,1,2,120.20496,22.99847
10506,10506C00020206,CM91,10506CM000962,2016,6,13,9,35,臺南市,東區,,,大同路,,,,,,林森路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,C000,CM00,1,2,120.22478,22.99847
10506,10506C00020313,CM91,10506CM002869,2016,6,8,19,58,臺南市,東區,,,民族路,,,,,,前鋒路,,,,,,,,,,,,,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,10,4,C000,CM00,1,2,120.22478,22.99847
10506,10506C00020465,CM91,10506CM003105,2016,6,20,11,35,臺南市,東區,,,榮譽街,,290,,,,榮譽街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,44,C000,CM00,1,2,120.22478,22.99847
10506,10506C00020438,CM91,10506CM003107,2016,6,7,16,10,臺南市,東區,,,裕信六街,,,,,,裕華三街,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CM00,1,2,120.22478,22.99847
10506,10506C00020452,CM91,10506CM003115,2016,6,13,12,12,臺南市,東區,,,裕永一街,,,,,,,,,裕農6街口,,,,,,,,,,0,1,0,6,1,5,50,3,1,1,4,4,5,7,3,1,10,5,5,2,16,6,C000,CM00,1,2,120.22478,22.99847
10506,,CM91,10506CM003625,2016,6,10,14,0,臺南市,東區,,,小東路,,,,250-2,,,,,,,,,,,,,,,0,1,0,6,3,5,50,14,8,1,4,4,5,7,4,4,1,4,4,1,13,16,C000,CM00,1,2,120.22478,22.99847
10506,,CM91,10506CM002773,2016,6,19,14,30,臺南市,東區,,,小東路,,,,,,莊敬路,,,,,,,,,,,,,0,1,0,6,1,5,60,14,12,1,4,4,5,7,4,4,1,4,4,1,16,19,C000,CM00,1,2,120.22301,22.99847
10506,,CN91,10506CN001343,2016,6,16,0,40,臺南市,中西區,,,臨安路,,,,,,民權路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,3,23,C000,CN00,1,2,120.1897,22.99848
10506,,CK91,10506CK001141,2016,6,15,8,0,臺南市,永康區,建國里,,復興路,,,,61,,,,,,,,,,,,,,,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,10,5,5,2,17,23,C000,CK00,1,2,120.24912,22.99849
10506,,CP91,10506CP000686,2016,6,9,21,35,臺南市,安平區,,,安平路,,,,,,湖美街,,,,,,,,,,,,,0,3,0,8,3,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CP00,1,2,120.18012,22.99849
10506,,CM91,10506CM001610,2016,6,2,5,50,臺南市,東區,,,林森路,二,,,,,東和路,,,,,,,,,,,,,0,2,0,6,1,5,50,3,1,1,4,4,5,7,3,1,10,5,5,2,16,6,C000,CM00,1,2,120.22439,22.99849
10506,,CK91,10506CK000205,2016,6,4,8,55,臺南市,永康區,中華里,,中華路,,,,,,小東路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,11,C000,CK00,1,2,120.23473,22.99851
10506,,CK91,10506CK002793,2016,6,23,23,53,臺南市,永康區,,,大灣路,,1109,,,,,,,網寮橋,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,4,1,15,25,C000,CK00,1,2,120.25063,22.99851
10506,,CK91,10506CK002961,2016,6,8,9,15,臺南市,永康區,崑山里,,大灣路,,891,30,,,,,,,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.25484,22.99852
10506,,CM91,10506CM002900,2016,6,29,19,0,臺南市,東區,,,東和路,,,,,,光明街,,,,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CM00,1,2,120.22825,22.99852
10506,10506C00020031,CM91,10506CM000158,2016,6,1,22,25,臺南市,東區,,,前鋒路,,,,,,,,,光復校區,,,,,,,,,,0,2,0,8,3,5,50,14,12,1,5,4,5,7,4,4,5,4,4,1,16,8,C000,CM00,1,2,120.21386,22.99853
10506,,CN91,10506CN002106,2016,6,5,18,36,臺南市,中西區,,,民權路,,,,,,臨安路,,,,,,,,,,,,,0,1,0,6,3,5,50,4,1,1,4,4,5,6,2,1,10,5,5,2,3,6,C000,CN00,1,2,120.18995,22.99853
10506,,CK91,10506CK001678,2016,6,14,12,35,臺南市,永康區,復興里,,復興路,,277,,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CK00,1,2,120.24254,22.99854
10506,,CK91,10506CK000526,2016,6,7,18,0,臺南市,永康區,,,小東路,,,,641,,,,,,,,,,,,,,,0,2,0,8,2,5,50,14,8,1,5,4,5,7,4,4,1,2,4,1,16,23,C000,CK00,1,2,120.23824,22.99856
10506,,CP91,10506CP000632,2016,6,9,13,45,臺南市,安平區,,,安平路,,51,20,10,,,,,,,,,,,,,,,0,2,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,1,6,53,C000,CP00,1,2,120.16622,22.99856
10506,,CK91,10506CK002544,2016,6,22,18,10,臺南市,永康區,,,復興路,,,,,,,,,與北上高速公路便道口,,,,,,,,,,0,2,0,8,2,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,12,16,C000,CK00,1,2,120.24845,22.99856
10506,,CN91,10506CN002032,2016,6,22,13,15,臺南市,中西區,,,金華路,,,,,,民族路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,18,1,5,4,5,7,1,1,10,5,5,2,9,25,C000,CN00,1,2,120.19464,22.99859
10506,,CP91,10506CP000235,2016,6,4,16,10,臺南市,安平區,,,安平路,,,,,,健康三街,,東,,,,,,,,,,,0,3,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,3,25,C000,CP00,1,2,120.16987,22.99859
10506,,CK91,10506CK003007,2016,6,6,13,38,臺南市,永康區,崑山里,,大灣路,,,,,,,,,與崑大路口,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,26,C000,CK00,1,2,120.25116,22.9986
10506,,CK91,10506CK003166,2016,6,22,17,40,臺南市,永康區,,,復興路,,,,,,,,,網寮橋上,,,,,,,,,,0,1,0,8,1,5,50,8,11,1,5,4,5,7,4,4,9,4,4,1,2,16,C000,CK00,1,2,120.25062,22.99862
10506,,CQ91,10506CQ003084,2016,6,24,12,20,臺南市,北區,,,,,,,,,,,,小東路與東光路口,,,,,,,,,,0,3,0,8,1,5,50,3,2,1,5,4,5,7,1,1,1,2,4,1,13,23,C000,CQ00,1,2,120.23175,22.99864
10506,,CK91,10506CK000212,2016,6,4,8,23,臺南市,永康區,,,復興路,,,,,,,,,高速公路涵洞,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,1,16,8,C000,CK00,1,2,120.24836,22.99866
10506,,CK91,10506CK002000,2016,6,23,8,36,臺南市,永康區,,,小東路,,449,,,,小東路,,,,,,,,,,,,,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,16,4,C000,CK00,1,2,120.2336,22.99867
10506,,CK91,10506CK001179,2016,6,8,23,50,臺南市,永康區,建國里,,復興路,,,,,,,,,高速公路北上便道口,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,3,C000,CK00,1,2,120.24843,22.99868
10506,10506C00020380,CK91,10506CK001145,2016,6,9,10,39,臺南市,永康區,,,大灣路,,1102,,,,大灣路,,,,,,,,,,,,,0,1,0,8,1,5,50,14,22,1,5,4,5,7,4,4,1,4,4,1,12,6,C000,CK00,1,2,120.2506,22.99868
10506,,CK91,10506CK000320,2016,6,3,3,40,臺南市,永康區,勝利里,,小東路,,423,,,,,,,,,,,,,,,,,0,1,0,6,3,5,40,3,1,1,4,4,5,7,4,4,10,5,5,2,26,23,C000,CK00,1,2,120.23293,22.9987
